,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
200601,    752.61,   3906.18,   3125.13,  20646.93,  35123.54,    948.69,   4410.04,   2503.43,   4907.52,   1576.71,   1457.89,   1848.72,   3734.14,   3231.67,    734.89,   3723.37,   1237.00,   2774.39,   2068.74,    519.21,   2295.61,   1288.17,   1805.76,   9563.55,   3112.05,   3323.79,   3961.25,   3012.39,   3127.87,   7600.57,   4607.38,   5430.48,   1144.94,   1312.08,   5060.45,   2942.26,   2748.41,    906.60,   3281.40,   2094.88,   3343.31,   1304.02,   4380.63,   2229.46,   2634.02,   6148.35,   1746.20,   4721.51,  10885.45
200602,    772.70,   3963.49,   3226.13,  20509.74,  34262.52,   1012.01,   4556.46,   2510.25,   5027.78,   1572.65,   1468.44,   1924.25,   3832.84,   3334.99,    763.43,   3602.09,   1338.77,   3074.06,   2377.45,    573.59,   2564.60,   1377.25,   1892.91,   9705.84,   3258.41,   3535.71,   4654.53,   3530.01,   3601.41,   8560.16,   4741.10,   5714.54,   1141.90,   1355.69,   5312.18,   3083.90,   2826.87,    990.63,   3184.54,   2105.35,   3484.60,   1403.31,   4523.52,   2324.82,   2659.29,   6073.99,   1741.42,   5158.68,  10478.01
200603,    774.40,   4019.87,   3239.32,  22773.70,  34224.80,   1022.22,   4599.42,   2537.32,   5082.19,   1583.19,   1455.41,   1875.66,   3905.47,   3317.42,    785.45,   3723.30,   1384.15,   2854.47,   2295.13,    594.89,   2555.08,   1415.64,   1875.94,  10136.38,   3453.71,   3770.55,   4075.81,   3300.81,   3291.19,   7827.81,   4732.80,   5949.14,   1131.02,   1379.73,   5467.21,   2970.80,   2828.37,   1007.11,   3204.63,   2093.95,   3593.31,   1423.37,   4580.69,   2433.55,   2720.32,   6101.40,   1770.29,   5265.60,  10573.33
200604,    810.10,   4108.45,   3451.14,  22701.78,  33876.89,   1062.06,   4750.18,   2524.74,   5123.85,   1628.84,   1437.86,   1723.19,   3882.17,   3351.36,    809.60,   3627.70,   1435.65,   2910.33,   2617.83,    609.28,   2650.44,   1482.65,   1921.70,  10514.84,   3556.06,   3893.94,   4137.69,   3666.13,   3480.93,   7947.27,   4510.83,   6056.45,   1173.00,   1428.20,   5728.77,   3090.21,   2929.60,   1030.20,   3387.40,   2124.30,   3763.76,   1484.64,   4685.42,   2492.13,   2735.84,   6090.83,   1912.74,   5434.65,  11150.76
200605,    865.75,   4270.79,   3474.51,  22903.11,  35007.29,    980.52,   4875.00,   2441.57,   5178.61,   1607.29,   1419.66,   1741.61,   3791.22,   3448.83,    833.30,   3670.87,   1383.13,   2854.54,   2818.53,    602.98,   2807.33,   1499.89,   1894.84,  11071.21,   3702.62,   3935.82,   4622.84,   3855.41,   4201.13,   8338.94,   4626.60,   5952.54,   1194.67,   1440.13,   5647.06,   3056.83,   2971.24,   1047.08,   3628.87,   2046.24,   3823.84,   1439.74,   4650.51,   2485.62,   2883.19,   6079.46,   1920.70,   5496.54,  11163.46
200606,    811.84,   4430.72,   3591.80,  23761.80,  34675.29,    957.24,   4944.43,   2367.09,   5049.76,   1521.99,   1417.99,   1677.22,   3716.85,   3343.81,    804.66,   3725.35,   1274.84,   2620.76,   2676.24,    559.07,   2708.38,   1433.51,   1935.26,  10930.54,   3574.22,   3760.02,   4117.20,   3386.92,   4129.12,   8022.43,   4678.41,   5930.32,   1110.41,   1381.25,   5387.84,   2847.36,   2750.58,    994.10,   3614.22,   1961.10,   3757.15,   1427.96,   4549.42,   2429.61,   2807.43,   5861.44,   1758.52,   5111.10,  11324.37
200607,   2625.82,   3933.21,   3217.08,  21489.21,  35679.41,    820.73,   4401.57,   2294.08,   5627.59,   1416.42,   1417.81,   1469.63,   3399.45,   2798.44,    853.22,    874.02,   1207.27,   2382.38,   2717.83,    549.61,   2611.62,   1391.78,   1826.24,   9716.48,   3355.40,   3584.03,   3683.56,   4022.74,   3752.45,   7217.23,   4819.37,   6378.16,   1119.85,   1345.41,   5063.45,   2793.66,   2573.03,    952.74,   3984.43,   2021.07,   3667.66,   1388.02,   4478.73,   2483.41,   2638.70,   5607.69,   1564.62,   4839.09,   9259.92
200608,   2696.15,   4001.57,   3327.11,  22444.32,  38905.64,    790.36,   4078.76,   2281.40,   5626.44,   1376.20,   1437.67,   1538.26,   3557.41,   2677.33,    856.84,    873.71,   1097.34,   2222.45,   2604.34,    505.21,   2462.53,   1307.26,   1755.74,   9379.77,   3285.19,   3925.92,   3518.34,   3927.82,   3280.06,   7534.60,   5051.87,   6549.67,   1075.38,   1272.77,   4984.16,   2729.50,   2436.21,    927.05,   3755.82,   2041.62,   3300.72,   1358.46,   4303.44,   2334.40,   2697.11,   5697.60,   1469.46,   4901.39,   9168.03
200609,   2963.42,   4098.91,   3213.16,  22927.55,  40581.65,    818.15,   4166.80,   2338.97,   6106.75,   1429.45,   1514.38,   1564.82,   3623.98,   2773.81,    894.50,    888.54,   1129.55,   2253.25,   2535.62,    540.57,   2449.59,   1313.70,   1806.19,   9255.88,   3322.92,   4043.90,   3591.22,   4041.66,   2934.32,   7256.89,   5147.82,   6748.25,   1081.63,   1313.28,   5652.33,   2873.31,   2622.49,    973.64,   3920.28,   2117.75,   3297.53,   1397.07,   4431.61,   2399.63,   2711.82,   5939.24,   1434.86,   4912.81,   9511.87
200610,   3190.07,   4143.77,   3165.27,  22791.30,  37563.65,    886.27,   4369.98,   2358.44,   6217.55,   1555.62,   1486.61,   1562.41,   3720.74,   2835.51,    967.30,    904.55,   1142.95,   2165.12,   2533.75,    510.98,   2472.93,   1359.97,   1898.28,   9587.92,   3469.16,   4216.93,   3019.83,   3962.02,   2492.21,   7063.56,   5026.15,   7032.36,   1106.87,   1334.00,   5881.92,   3065.97,   2709.06,    982.38,   3991.95,   2165.81,   3421.75,   1415.22,   4750.72,   2570.39,   2783.69,   6054.73,   1445.86,   5384.61,   9824.51
200611,   3041.37,   4183.31,   2980.10,  22889.76,  39601.33,   1034.81,   4729.94,   2504.78,   6396.60,   1704.98,   1180.81,   1640.22,   3799.13,   2998.31,   1024.47,    909.28,   1190.01,   2294.15,   2812.23,    609.07,   2553.65,   1428.96,   2049.67,   9898.76,   3517.26,   4252.26,   3185.83,   4349.42,   2852.20,   7399.32,   5289.02,   7514.12,   1102.93,   1413.30,   6160.63,   3293.34,   2707.07,   1051.53,   4186.47,   2284.45,   3704.29,   1405.17,   4914.25,   2795.85,   2812.48,   6158.94,   1577.31,   5729.22,   9905.90
200612,   3279.63,   4336.06,   2967.58,  22697.48,  40953.78,   1038.09,   4948.89,   2539.32,   6548.71,   1781.19,   1219.37,   1692.38,   3786.60,   3074.74,   1062.48,    940.21,   1248.18,   2474.83,   3118.20,    594.98,   2705.19,   1450.20,   2063.63,  10288.49,   3691.32,   4408.47,   3386.68,   4682.55,   3017.61,   8063.63,   5426.79,   7688.52,   1147.85,   1447.17,   6699.78,   3364.58,   2717.75,   1068.75,   4268.20,   2409.43,   3786.12,   1434.20,   4785.20,   2853.73,   2807.27,   6334.90,   1643.36,   5824.50,   9998.34
200701,   3511.50,   4408.88,   3037.21,  23207.21,  41762.27,   1026.06,   5349.20,   2586.06,   6751.70,   1781.57,   1252.84,   1761.77,   3795.12,   3099.69,   1126.25,   1034.91,   1257.14,   2420.93,   3114.42,    597.12,   2705.02,   1442.10,   2083.05,  10315.84,   3636.83,   4467.19,   3237.61,   4538.09,   2634.33,   7946.70,   5452.95,   7480.10,   1154.70,   1491.83,   6690.93,   3392.31,   2670.40,   1094.58,   4291.74,   2483.11,   3697.60,   1438.37,   4860.94,   2908.56,   2952.65,   6545.75,   1677.37,   6005.62,  10425.57
200702,   3651.61,   4409.72,   3131.00,  23590.05,  42302.25,   1039.66,   5693.31,   2554.39,   6872.06,   1832.13,   1264.91,   1862.92,   3926.53,   3215.27,   1124.27,   1123.40,   1310.43,   2444.82,   3412.95,    575.72,   2749.50,   1426.02,   2189.93,  10727.52,   3805.07,   5227.96,   3219.25,   5036.89,   2674.75,   7836.75,   5500.07,   7672.52,   1237.80,   1523.34,   6741.10,   3574.62,   2712.20,   1121.90,   4323.01,   2639.55,   3863.73,   1504.07,   5069.89,   2936.43,   2977.01,   6483.95,   1878.08,   6322.22,  10363.50
200703,   3561.66,   4350.51,   3024.86,  22945.63,  40819.27,   1066.19,   5388.05,   2647.48,   6772.27,   1863.32,   1301.80,   1839.47,   3785.21,   3309.62,   1139.54,   1180.99,   1302.31,   2366.61,   2971.83,    560.68,   2817.95,   1402.17,   2202.75,  10514.45,   3751.49,   5249.53,   3221.05,   5469.09,   2723.09,   7678.38,   5709.86,   7506.33,   1226.57,   1519.82,   6497.94,   3468.22,   2736.72,   1125.28,   4366.91,   2696.53,   3826.13,   1514.67,   4956.30,   2889.63,   2890.67,   6530.59,   1865.86,   5932.64,  10019.00
200704,   3721.01,   4444.57,   3150.74,  23403.94,  42382.68,   1070.14,   5374.42,   2587.12,   7127.70,   1873.63,   1256.00,   1884.38,   3793.58,   3438.85,   1167.40,   1136.90,   1319.31,   2270.42,   3222.21,    559.65,   2931.99,   1394.06,   2256.87,  10568.72,   3757.96,   5252.88,   3042.96,   5748.69,   2788.46,   8141.49,   5997.89,   7742.10,   1214.34,   1548.46,   6640.95,   3557.93,   2720.93,   1161.83,   4401.97,   2761.84,   3820.87,   1559.98,   4961.77,   2922.51,   2871.38,   6644.05,   1898.25,   5949.95,  10336.83
200705,   3951.25,   4637.47,   3313.18,  24521.73,  43561.03,   1165.17,   5526.89,   2676.51,   7355.22,   1937.21,   1295.87,   1956.44,   4097.85,   3544.45,   1205.67,   1235.73,   1382.71,   2377.29,   3330.74,    588.11,   3126.40,   1484.89,   2387.59,  11289.82,   3887.53,   5232.84,   3019.39,   6178.84,   3187.96,   8563.27,   6152.42,   7882.14,   1265.90,   1623.78,   7053.69,   3732.91,   2903.71,   1223.05,   4621.47,   2998.41,   3947.05,   1582.04,   5095.46,   2992.55,   2956.41,   6935.75,   2038.15,   6296.44,  10729.64
200706,   4356.14,   4653.06,   3477.96,  25336.99,  44702.27,   1159.74,   5618.04,   2849.58,   7277.65,   2062.88,   1325.68,   1994.01,   4105.78,   3714.46,   1265.49,   1356.13,   1464.14,   2612.36,   3800.96,    654.56,   3314.37,   1591.38,   2506.62,  12593.75,   3993.50,   5375.33,   2928.62,   6704.27,   3609.32,   9300.24,   6244.99,   8402.40,   1364.52,   1748.87,   7582.13,   3912.69,   2963.21,   1269.46,   4793.79,   3146.96,   4118.56,   1629.25,   5270.86,   3093.25,   3026.17,   7177.52,   2159.55,   6535.65,  11015.61
200707,   5214.81,   4365.25,   3457.70,  26464.16,  44474.92,   1077.12,   3677.73,   2727.34,   6272.06,   2033.68,   1168.78,   1971.07,   3629.66,   3542.14,   1240.25,   1362.03,   1461.70,   1812.57,   3448.33,    713.44,   3170.67,   1493.93,   2395.10,  11298.90,   3856.93,   5075.26,   2907.51,   4378.63,   3132.25,   8670.15,   6240.03,   8875.78,   1479.63,   1560.43,   6704.50,   3586.90,   2925.76,   1377.54,   4683.98,   2853.39,   3858.37,   1572.69,   4963.84,   2679.57,   2844.30,   6664.19,   1393.59,   5787.68,   7105.84
200708,   5722.09,   4150.64,   3385.93,  26153.80,  42198.45,   1010.10,   3710.35,   2506.17,   6342.35,   1960.57,   1114.68,   1936.87,   3483.56,   3516.62,   1156.09,   1472.13,   1411.85,   1709.65,   3355.53,    684.91,   3203.50,   1483.30,   2207.11,  11758.69,   3809.73,   5296.94,   3072.86,   4635.33,   2711.30,   8602.87,   5982.91,   8638.24,   1343.71,   1469.23,   6885.57,   3549.79,   2883.25,   1380.10,   4682.83,   2799.86,   3879.81,   1507.64,   4682.44,   2694.53,   2641.09,   6207.24,   1278.89,   5408.25,   7118.92
200709,   6144.98,   4217.30,   3567.92,  27029.10,  43992.07,    965.97,   3863.72,   2351.04,   6485.57,   1931.14,   1126.15,   1933.78,   3555.96,   3631.78,   1137.61,   1435.35,   1400.24,   1659.30,   3244.46,    678.10,   3243.69,   1490.66,   2166.97,  11571.38,   3741.70,   5347.25,   3052.41,   4391.67,   2675.36,   8608.00,   6072.27,   8631.89,   1351.86,   1364.32,   7353.07,   3652.27,   2943.11,   1411.50,   4652.23,   2804.08,   3795.06,   1558.37,   4768.36,   2764.30,   2706.68,   6341.19,   1182.68,   5263.24,   7184.14
200710,   7410.08,   4296.71,   3838.31,  28739.72,  43925.29,    919.08,   4406.87,   2312.33,   6843.74,   1972.69,   1162.99,   2035.23,   3680.44,   3809.54,   1163.60,   1358.32,   1379.26,   1643.01,   3516.45,    653.75,   3396.81,   1554.99,   2339.00,  12439.27,   3919.82,   5806.88,   3317.70,   4989.00,   3036.24,   9266.19,   6038.76,   8795.57,   1396.09,   1375.11,   7796.78,   3877.48,   2988.35,   1437.32,   4818.76,   2808.44,   3922.24,   1585.82,   4699.44,   2687.22,   2720.44,   6548.56,   1167.15,   5576.42,   7726.37
200711,   8401.03,   4272.21,   4271.44,  29931.75,  45963.05,    891.29,   4398.74,   2318.95,   6905.79,   1955.07,   1172.79,   2007.79,   3769.14,   3937.80,   1248.57,   1434.64,   1359.57,   1806.19,   3686.75,    686.50,   3342.90,   1567.48,   2350.59,  12172.82,   4151.61,   5835.97,   3789.54,   5475.63,   3628.96,   9516.97,   6495.01,   8615.49,   1535.52,   1401.13,   8349.32,   4346.46,   3024.41,   1469.17,   4843.56,   2896.29,   4093.10,   1639.60,   4771.34,   2874.44,   2625.12,   6458.44,   1127.48,   5949.21,   7759.28
200712,   8477.58,   4391.34,   3946.28,  30466.60,  48988.29,    844.11,   4011.97,   1860.10,   7147.26,   1806.89,   1119.04,   1993.19,   3786.63,   3692.04,   1158.91,   1350.22,   1252.16,   1640.72,   3581.10,    650.63,   3258.00,   1621.40,   2027.61,  12184.87,   3923.43,   5861.69,   3679.67,   4711.32,   3776.02,   9092.56,   6423.10,   8029.48,   1417.93,   1294.38,   7536.68,   4031.84,   2910.17,   1420.20,   4530.32,   2799.30,   3933.64,   1529.27,   4677.02,   2706.03,   2413.60,   6546.18,   1012.01,   5490.35,   7327.46
200801,   9464.20,   4368.55,   3867.91,  30096.90,  47532.44,    803.78,   3592.10,   1808.96,   7051.13,   1676.98,   1109.95,   2006.08,   3614.96,   3836.55,   1137.03,   1264.07,   1201.09,   1690.69,   3696.90,    666.83,   3341.77,   1620.49,   1964.47,  12292.36,   3930.42,   5578.10,   3632.85,   4622.39,   4311.85,   9763.97,   6528.08,   8069.00,   1326.24,   1278.35,   7619.21,   4180.67,   2956.07,   1426.63,   4457.24,   2900.85,   3797.54,   1519.96,   4547.48,   2581.79,   2230.85,   6549.32,    925.72,   5434.76,   7133.31
200802,   9403.69,   4023.53,   3344.93,  27725.28,  47390.39,    769.08,   3232.69,   1683.08,   6553.51,   1690.51,   1038.44,   1948.88,   3452.37,   3617.16,   1139.34,   1280.72,   1175.38,   1642.06,   3290.68,    592.49,   3040.54,   1438.15,   1873.90,  11430.63,   3785.44,   5651.11,   3974.63,   4187.71,   4173.85,   8937.60,   6068.29,   7512.84,   1312.59,   1186.39,   6324.51,   3760.22,   2617.74,   1272.68,   4252.18,   2842.86,   3927.70,   1456.16,   4648.03,   2421.72,   2342.29,   6171.18,    899.16,   5087.84,   6798.16
200803,   9670.09,   4140.75,   3440.52,  28008.98,  46036.73,    706.65,   3052.08,   1517.12,   6554.39,   1617.52,   1014.44,   1965.92,   3414.53,   3763.88,   1149.37,   1259.94,   1086.20,   1613.73,   3506.54,    642.40,   3160.71,   1411.89,   1739.12,  11116.05,   3686.63,   5414.99,   4467.70,   4762.18,   4534.08,   9723.29,   5860.69,   7286.39,   1160.85,   1184.73,   6282.31,   3541.79,   2563.13,   1297.20,   4059.90,   2865.95,   3769.94,   1446.71,   4359.25,   2402.53,   2065.14,   5679.00,    862.30,   4473.91,   6492.86
200804,   9306.72,   4226.89,   3361.47,  28920.66,  45553.73,    730.06,   2968.37,   1471.27,   6917.82,   1674.82,    968.20,   1970.49,   3399.39,   3783.25,   1169.27,   1248.69,   1122.95,   1625.43,   3522.00,    642.00,   3117.06,   1411.13,   1670.32,  10626.37,   3730.62,   5213.24,   3979.97,   4445.76,   4190.17,   9522.29,   5898.52,   7328.13,   1103.78,   1168.10,   6304.58,   3595.68,   2605.18,   1289.51,   4005.79,   2924.80,   3926.18,   1427.94,   4507.75,   2473.75,   2037.02,   5370.40,    876.61,   4194.58,   6992.05
200805,   9542.34,   4385.21,   3253.29,  28137.10,  41194.06,    769.57,   2914.44,   1551.12,   6781.96,   1744.91,   1060.29,   2018.61,   3414.43,   4140.42,   1154.74,   1348.04,   1176.94,   1708.25,   3777.20,    739.90,   3452.62,   1470.36,   1905.15,  11581.84,   4044.41,   5538.15,   3811.37,   4992.80,   5076.23,  10576.00,   6266.19,   7665.34,   1258.16,   1214.16,   6833.33,   3924.39,   2811.28,   1333.75,   3934.99,   3057.81,   4146.69,   1451.25,   4818.68,   2588.89,   2156.47,   5645.20,    891.55,   4568.34,   6656.39
200806,  10584.67,   4417.40,   2995.59,  28517.41,  45447.07,    799.64,   2879.30,   1549.99,   6787.27,   1809.44,   1060.80,   2018.64,   3501.50,   4269.57,   1161.68,   1317.90,   1233.85,   1861.17,   4096.33,    768.06,   3590.81,   1629.38,   1839.47,  11460.91,   4189.59,   5680.84,   4041.26,   5160.65,   6264.86,  10937.43,   6463.66,   8027.62,   1263.68,   1255.37,   7342.78,   4189.75,   2950.37,   1426.36,   3987.45,   3218.67,   4337.55,   1552.95,   4844.16,   2555.42,   2027.83,   5596.83,    888.79,   4431.38,   6454.05
200807,  10447.59,   3662.36,   2381.53,  26479.25,  39414.91,    655.51,   1417.56,   1285.39,   5784.20,   1598.00,    917.87,   1675.98,   3263.67,   3768.78,    896.82,   1120.02,   1097.94,   1752.62,   2972.27,    869.77,   3201.31,   1264.52,   1538.33,   9365.67,   3788.43,   4537.74,   4540.67,   5182.69,   7235.64,  10130.38,   6225.34,   6831.67,   1101.56,   1128.34,   6560.32,   3659.41,   2351.73,   1338.56,   3184.38,   2699.92,   3587.65,   1343.53,   4326.22,   2188.12,   1701.78,   4498.27,    721.25,   3504.45,   4433.19
200808,   9917.49,   3878.61,   2351.36,  29889.05,  40170.09,    720.19,   1385.27,   1226.43,   6207.68,   1538.74,    951.66,   1743.01,   3556.28,   3744.40,    941.72,   1003.82,   1079.22,   1688.86,   2716.42,    888.49,   3061.81,   1266.36,   1480.36,   9350.71,   4057.55,   4767.95,   4208.33,   4404.13,   5566.71,   8646.76,   5766.57,   6643.25,   1222.21,   1135.45,   6572.00,   3581.19,   2402.42,   1372.75,   3322.89,   2789.41,   3769.50,   1369.48,   4401.24,   2218.14,   1886.11,   4662.80,    637.77,   3561.20,   4560.37
200809,   9558.55,   3917.27,   2531.10,  30213.28,  41476.21,    692.53,   1465.46,   1263.51,   6578.93,   1704.97,   1000.80,   1827.12,   3609.42,   3677.89,   1007.29,   1147.77,   1145.95,   1723.55,   2525.87,    880.94,   3073.21,   1268.65,   1480.39,   9659.29,   4172.09,   5302.70,   3810.41,   4165.75,   5212.99,   8631.61,   5724.91,   6968.76,   1252.43,   1201.41,   6925.87,   3669.18,   2488.61,   1395.75,   3401.54,   2900.56,   3822.93,   1411.93,   4688.94,   2335.50,   1885.86,   4740.82,    661.31,   3474.26,   4553.08
200810,   8321.86,   3547.41,   2542.10,  30618.28,  38769.74,    658.46,   1224.87,   1130.34,   6547.71,   1693.20,    936.62,   1715.42,   3441.29,   2990.05,    911.32,   1085.39,   1017.99,   1436.06,   1737.18,    713.71,   2449.75,   1069.29,   1321.74,   8311.92,   3355.66,   4973.48,   3239.10,   2979.98,   3234.47,   7645.91,   5018.23,   6131.45,   1147.60,   1091.01,   5919.20,   3377.39,   2079.44,   1257.26,   3341.23,   2410.00,   3478.27,   1285.50,   4500.71,   2226.56,   1949.93,   4315.70,    630.47,   3029.21,   4143.25
200811,   7387.94,   3203.39,   1973.11,  23386.74,  36700.53,    503.86,    853.51,    906.59,   5622.23,   1377.80,    755.13,   1385.87,   3136.16,   2391.33,    736.27,    780.44,    703.89,   1061.62,   1164.68,    538.22,   1724.77,    806.27,    852.89,   7113.98,   2638.36,   3894.43,   2151.78,   1935.43,   2287.52,   6462.51,   4454.76,   5138.97,   1066.38,    838.26,   4910.55,   2806.47,   1730.17,    907.81,   2730.39,   1938.52,   3059.01,   1004.74,   3863.34,   1949.01,   1642.21,   3218.61,    397.06,   2252.83,   3385.36
