,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200108,   3008.75,   8851.20,  22397.81,    538.83,   1726.72,   3087.39,    743.57,   2924.35,   2081.12,    296.82,    838.17,   1102.16,   1064.77,    850.23,   2260.90,   6022.76,    751.18,   1008.38,   3880.97,   3336.80,   6137.41,   1754.90,   1921.83,   2307.34,   1783.58,    877.70,   3285.90,    886.86,   2283.98,   5132.70
200109,   3100.88,   9380.69,  23442.67,    547.87,   1676.53,   3114.48,    717.66,   2842.13,   2052.90,    263.43,    849.36,   1046.21,   1012.48,    834.75,   1922.32,   5666.03,    802.54,   1076.05,   3722.69,   3333.68,   5604.47,   1560.61,   1715.84,   2261.57,   1703.60,    852.60,   3030.30,    912.04,   2153.23,   4908.75
200110,   3144.56,   9053.33,  23835.92,    463.61,   1538.06,   3024.06,    595.31,   2834.29,   1850.87,    216.45,    730.24,    815.65,    819.61,    722.02,   1579.35,   4298.31,    822.69,    906.28,   3285.99,   3136.33,   5532.36,   1374.60,   1307.59,   2064.78,   1476.62,    794.51,   2736.48,    801.13,   2030.86,   4385.94
200111,   3213.62,   9174.24,  23163.84,    501.74,   1564.43,   3094.29,    655.84,   2883.07,   1913.34,    239.74,    794.42,    844.99,    920.79,    741.07,   1537.86,   4479.56,    828.90,   1171.89,   3452.87,   3159.17,   5192.94,   1549.58,   1572.83,   2143.14,   1523.94,    747.46,   2885.74,    840.64,   2019.41,   4390.53
200112,   3243.46,   9140.60,  23439.33,    554.04,   1710.10,   3326.49,    718.84,   3035.12,   2115.45,    256.62,    849.26,    991.26,    996.64,    810.68,   1836.30,   4821.73,    782.82,    997.19,   3319.24,   3091.38,   5573.45,   1754.83,   1900.17,   2339.08,   1742.45,    731.00,   3263.16,    895.90,   2181.71,   4732.54
200201,   3321.46,   9833.73,  22745.08,    590.40,   1769.84,   3383.25,    793.08,   2953.77,   2088.99,    304.20,    925.52,    978.82,   1066.45,    853.59,   1760.31,   5200.18,    812.29,   1095.91,   3544.69,   3224.98,   5796.05,   1837.12,   1834.47,   2381.50,   1769.01,    751.53,   3477.31,    942.16,   2270.61,   4922.55
200202,   3397.99,   9463.89,  24666.79,    639.48,   1778.91,   3511.79,    849.38,   2889.96,   2086.96,    332.27,    940.06,   1005.75,   1093.26,    881.46,   1876.74,   5479.02,    828.91,    994.62,   3440.63,   3090.66,   5540.29,   1720.54,   1910.53,   2383.13,   1941.52,    783.65,   3554.47,   1011.97,   2258.91,   4602.82
200203,   3497.36,  10861.64,  25909.61,    665.30,   1900.61,   3598.80,    840.21,   2876.89,   2176.78,    354.21,    984.22,   1018.23,   1134.76,    872.75,   2011.24,   5913.89,    862.98,    980.89,   3626.38,   3068.80,   5555.08,   1593.54,   1593.65,   2446.24,   1995.82,    771.20,   3570.60,   1019.59,   2255.46,   4753.47
200204,   3570.15,  11730.80,  26027.78,    724.37,   1994.26,   3822.50,    880.55,   2919.31,   2284.07,    361.18,   1013.56,   1112.44,   1245.75,    918.39,   2291.00,   6097.43,    933.51,   1124.28,   3932.79,   3397.40,   5690.57,   1679.16,   1766.58,   2566.26,   2099.21,    813.18,   3637.40,   1073.90,   2423.35,   4819.99
200205,   3646.17,  12320.47,  26884.47,    764.06,   1951.97,   3818.22,    907.91,   2700.37,   2167.37,    415.51,   1055.80,   1034.04,   1224.61,    906.65,   2325.60,   5890.64,    939.44,   1042.75,   3784.26,   3372.50,   5096.16,   1441.31,   1611.19,   2626.08,   2001.05,    824.63,   3557.05,   1152.04,   2396.78,   4320.30
200206,   3733.20,  12247.71,  28101.06,    734.60,   1940.04,   3866.10,    904.30,   2660.26,   2198.46,    418.63,   1028.32,   1067.08,   1176.07,    923.41,   2337.33,   5904.81,   1010.68,   1094.42,   3744.51,   3148.38,   5447.83,   1405.59,   1574.62,   2627.41,   1994.83,    800.55,   3544.24,   1172.55,   2389.75,   4308.65
200207,   3820.79,  12937.83,  21095.13,   1349.11,   1879.64,   3606.92,    839.95,   2323.17,   2341.53,    426.34,    967.24,   1043.31,   1119.61,    783.33,   2103.91,   5206.33,   1015.25,   1075.04,   4129.11,   3040.95,   4773.35,   1228.70,   1286.23,   2745.08,   1960.04,    800.04,   3294.83,   1176.20,   2354.02,   4086.75
200208,   3467.80,  11995.68,  21952.72,   1145.89,   1811.31,   3556.99,    756.88,   2273.37,   2123.06,    330.34,    859.10,    842.90,    967.62,    723.77,   1827.65,   4774.28,    968.52,    749.33,   3642.49,   2664.00,   4262.28,   1134.05,   1189.16,   2623.16,   1897.21,    729.34,   2900.10,   1076.28,   2191.08,   4283.15
200209,   3466.26,  12268.74,  23910.96,   1219.00,   1867.44,   3615.35,    748.59,   2292.68,   2156.14,    340.54,    852.60,    811.45,    960.18,    725.75,   1787.81,   4475.18,   1035.63,    820.74,   3559.14,   2737.84,   4341.42,   1170.70,   1159.10,   2598.22,   1856.23,    762.52,   2956.09,   1036.08,   2251.62,   4114.39
200210,   3288.46,  11556.55,  18511.93,   1183.95,   1865.15,   3629.70,    705.64,   2179.86,   1909.42,    314.64,    783.29,    660.82,    870.33,    659.48,   1545.53,   4050.76,    955.81,    752.76,   3340.04,   2432.18,   3964.81,   1018.75,    967.00,   2365.85,   1796.96,    727.65,   2683.89,    907.85,   2014.51,   3492.95
200211,   3548.40,  11509.88,  19419.41,   1312.42,   2005.25,   3725.69,    768.93,   2309.47,   2069.58,    326.85,    811.20,    704.75,    964.18,    706.19,   1396.59,   4044.03,    875.93,    784.03,   3472.24,   2407.21,   4803.60,   1226.82,   1120.71,   2458.07,   1840.70,    766.99,   2878.32,    905.49,   2172.74,   3607.10
200212,   3563.87,  11112.58,  18139.61,   1429.69,   1981.10,   3649.59,    805.39,   2421.51,   2254.76,    362.31,    848.48,    830.98,   1092.17,    785.83,   1577.98,   4313.88,    913.49,    861.03,   3586.72,   2432.79,   5638.33,   1385.26,   1368.55,   2637.07,   1918.01,    741.33,   2983.36,    953.51,   2254.58,   3862.44
200301,   3580.22,  10754.99,  19455.91,   1215.33,   1958.56,   3646.01,    777.90,   2334.80,   2151.26,    345.37,    850.42,    770.50,    995.35,    776.87,   1460.88,   4192.99,   1005.93,    964.71,   3608.93,   2500.49,   5205.96,   1287.40,   1153.31,   2539.05,   1893.57,    721.55,   2763.80,    912.84,   2174.03,   3648.37
200302,   3365.25,  10126.33,  18240.86,   1154.35,   2017.60,   3604.33,    747.65,   2339.21,   2049.95,    332.12,    829.20,    741.35,    945.88,    737.20,   1419.76,   4044.73,    994.72,    827.33,   3525.26,   2413.96,   5002.23,   1273.10,   1155.35,   2543.42,   1813.06,    704.16,   2633.00,    859.03,   2142.12,   3499.08
200303,   3238.19,  10028.99,  18467.86,   1166.15,   1916.07,   3500.41,    729.14,   2337.50,   1974.45,    318.77,    831.55,    769.45,    976.08,    752.71,   1323.24,   3678.71,    918.43,    943.80,   3598.68,   2305.91,   4760.27,   1280.95,   1216.08,   2493.78,   1746.07,    687.63,   2628.78,    818.95,   2085.73,   3571.28
200304,   3249.02,  10092.95,  14520.73,   1181.75,   1872.03,   3786.95,    774.48,   2331.49,   2035.05,    336.12,    842.53,    743.73,    966.51,    725.29,   1297.25,   3477.63,    878.15,    910.11,   3667.19,   2390.32,   4810.98,   1296.65,   1201.11,   2509.04,   1820.24,    694.67,   2770.22,    860.89,   2088.64,   3793.36
200305,   3401.47,  10315.31,  14914.82,   1398.28,   2023.71,   3906.40,    829.95,   2434.50,   2237.26,    375.95,    920.53,    818.38,   1049.90,    802.69,   1539.79,   3790.71,   1054.95,    930.79,   3643.44,   2562.91,   5420.39,   1418.29,   1344.86,   2610.79,   2010.25,    738.42,   3062.73,    973.18,   2334.33,   4412.29
200306,   3580.97,  11355.69,  19757.64,   1489.52,   2193.12,   4011.88,    864.89,   2549.33,   2247.97,    391.67,   1024.67,    941.69,   1112.39,    854.72,   1590.23,   4202.16,   1175.52,   1163.72,   3970.68,   2808.17,   5754.28,   1536.98,   1539.21,   2672.39,   2057.05,    798.24,   3163.47,   1060.33,   2468.05,   4366.95
200307,   3518.30,  10522.87,  20518.09,   1657.29,   2130.04,   3883.55,    870.13,   2673.29,   2154.76,    436.49,   1065.57,   1102.87,   1142.00,    884.07,   1497.06,   4520.28,   1827.58,   1177.30,   3915.29,   3025.85,   6111.19,   1554.18,   1598.18,   2706.82,   2249.75,    797.29,   3194.77,   1080.18,   2374.05,   4179.43
200308,   3499.06,  10331.49,  18200.23,   1658.11,   2104.34,   3907.36,    901.01,   2706.08,   2323.77,    495.29,   1060.37,   1178.68,   1264.62,    950.89,   1584.42,   4711.66,   2028.86,   1029.55,   3837.72,   2857.94,   6038.23,   1622.97,   1748.94,   2880.36,   2221.83,    789.99,   3358.32,   1112.18,   2491.93,   4189.39
200309,   3559.44,  10108.00,  18659.98,   1738.44,   2118.64,   3947.26,    965.69,   2636.90,   2355.03,    564.06,   1118.22,   1230.51,   1369.84,   1011.17,   1711.35,   5068.46,   2197.84,   1103.27,   4059.27,   2924.56,   6142.49,   1697.54,   1910.87,   3028.03,   2271.26,    814.46,   3653.67,   1124.45,   2473.99,   4387.14
200310,   3609.22,   9917.55,  19858.49,   1727.63,   2161.38,   4098.10,    956.33,   2646.45,   2206.47,    547.18,   1118.15,   1189.01,   1278.15,    962.64,   1624.31,   4724.84,   2217.81,   1076.28,   3991.29,   3031.68,   5791.27,   1727.27,   1874.12,   2959.59,   2276.44,    818.02,   3482.51,   1158.00,   2495.45,   4404.99
200311,   3732.33,  10483.15,  21078.23,   1798.88,   2324.20,   4264.86,   1067.15,   2661.72,   2351.67,    565.32,   1261.78,   1417.53,   1450.86,   1058.03,   1767.76,   5245.98,   2525.93,   1180.07,   4046.32,   3071.67,   6199.31,   1799.67,   2140.11,   3191.99,   2505.34,    861.86,   3853.47,   1267.79,   2690.25,   4365.12
200312,   3841.65,  10683.24,  23522.01,   1903.15,   2368.88,   4226.67,   1103.49,   2705.57,   2479.33,    560.53,   1325.64,   1464.70,   1513.43,   1132.46,   1828.69,   5209.58,   2806.80,   1196.61,   4080.91,   3086.32,   6268.86,   1843.88,   2216.28,   3270.10,   2499.66,    910.67,   3894.32,   1309.34,   2721.57,   4415.07
200401,   3988.37,  11389.85,  24542.46,   2033.13,   2486.77,   4395.78,   1111.86,   2865.07,   2709.28,    567.12,   1387.19,   1622.96,   1571.34,   1193.77,   2109.00,   5778.20,   2930.40,   1512.23,   4694.96,   3257.24,   6723.23,   1945.58,   2234.44,   3558.92,   2536.76,    945.62,   3797.80,   1304.29,   2860.06,   4753.93
200402,   4029.46,  11059.34,  25045.18,   2037.50,   2519.45,   4559.39,   1096.95,   2966.86,   2656.26,    616.33,   1354.97,   1620.09,   1558.75,   1188.42,   2034.30,   5915.47,   2637.12,   1400.56,   4788.19,   3310.86,   6796.20,   2043.74,   2348.61,   3434.22,   2433.26,    973.33,   3805.73,   1309.92,   2958.13,   5041.48
200403,   4269.29,  11333.64,  26002.39,   2060.08,   2541.25,   4813.51,   1158.74,   2994.58,   2718.83,    680.64,   1446.15,   1721.61,   1566.57,   1190.73,   1997.93,   5853.06,   2955.32,   1496.65,   4990.23,   3364.29,   6799.86,   2006.35,   2307.81,   3673.34,   2430.92,    994.78,   4060.74,   1420.12,   3043.04,   4973.29
200404,   4353.14,  11269.99,  24641.24,   2089.18,   2534.36,   4887.62,   1195.14,   2889.30,   2665.86,    719.74,   1512.51,   1676.92,   1582.62,   1184.09,   1958.87,   5575.17,   3035.05,   1599.45,   4975.52,   3395.10,   6629.81,   1991.34,   2251.43,   3692.00,   2415.90,   1040.45,   4085.62,   1448.23,   2968.42,   4736.76
200405,   4482.30,  11312.26,  25111.56,   2040.09,   2531.00,   5073.88,   1169.67,   3003.50,   2648.14,    694.61,   1464.74,   1529.57,   1550.85,   1162.90,   2025.06,   5711.26,   2481.07,   1646.23,   5156.47,   3267.72,   6632.13,   1988.91,   2075.58,   3737.25,   2420.81,   1049.74,   4020.81,   1430.00,   2859.41,   4721.48
200406,   4435.82,  11554.44,  21944.78,   2032.55,   2537.11,   5144.59,   1188.86,   3007.40,   2656.13,    660.76,   1492.32,   1614.95,   1590.97,   1171.29,   1959.57,   5742.07,   2622.28,   1751.94,   5171.22,   3296.06,   6493.07,   2073.19,   2220.77,   3806.20,   2469.15,   1054.73,   4045.02,   1387.39,   2928.56,   4880.74
200407,   4440.69,  11319.14,  22904.70,   2047.31,   2432.70,   5121.59,   1261.31,   2849.59,   2722.56,    701.32,   1618.66,   1584.38,   1696.22,   1143.86,   2119.50,   6212.63,   2342.77,   2105.27,   5156.02,   3478.39,   6169.50,   1996.86,   2322.02,   3907.63,   2470.47,   1080.77,   3877.71,   1372.94,   2749.76,   5367.40
200408,   4212.54,  10184.43,  22045.50,   1964.72,   2326.35,   4836.44,   1196.67,   2691.63,   2666.63,    687.96,   1557.13,   1580.88,   1595.31,   1044.74,   2072.29,   6271.20,   2392.95,   2072.42,   5326.34,   3506.19,   6140.49,   1882.97,   2099.59,   3700.41,   2357.49,    969.18,   3773.67,   1444.63,   2694.14,   5404.16
200409,   4310.53,  10364.23,  22749.68,   1948.37,   2323.32,   5051.40,   1200.89,   2730.68,   2738.89,    694.75,   1620.45,   1573.04,   1562.51,   1042.53,   1994.59,   6251.63,   2556.59,   1964.41,   5268.55,   3619.48,   6212.93,   1832.74,   1977.81,   3693.08,   2386.63,    951.22,   3740.32,   1406.50,   2785.27,   5473.42
200410,   4276.72,   9505.64,  21851.05,   2055.85,   2353.34,   4992.38,   1233.46,   2694.06,   2866.16,    715.40,   1697.06,   1729.91,   1665.08,   1067.16,   2035.39,   6286.63,   2737.58,   2132.63,   5734.30,   3662.05,   6059.68,   1931.13,   2030.99,   3683.50,   2462.39,    954.97,   3894.50,   1484.09,   2793.84,   5585.27
200411,   4430.90,   9614.02,  22471.89,   2105.24,   2405.56,   4802.94,   1291.75,   2631.91,   2878.83,    758.45,   1714.63,   1663.62,   1659.90,   1101.17,   2010.13,   6135.57,   2668.41,   2123.05,   5769.39,   3808.07,   6336.59,   2034.75,   2144.58,   3560.29,   2661.50,    980.04,   4078.20,   1545.29,   2809.16,   5731.96
200412,   4570.93,  10068.52,  26382.13,   2268.13,   2465.82,   4995.63,   1367.29,   2654.62,   3142.27,    878.23,   1846.47,   1908.56,   1786.71,   1184.12,   2202.79,   6529.61,   2772.42,   2658.60,   6112.72,   4015.11,   6425.79,   2120.58,   2275.18,   3753.90,   2842.06,   1068.98,   4171.13,   1661.70,   2932.69,   6068.03
200501,   4789.01,  10505.07,  28022.54,   2440.36,   2493.21,   5291.89,   1444.89,   2815.37,   3270.00,    914.26,   1979.96,   1913.82,   1857.73,   1232.42,   2345.57,   6564.10,   2694.63,   2576.52,   5983.07,   4101.34,   6691.65,   2189.96,   2350.65,   3884.20,   2978.22,   1138.86,   4289.68,   1766.69,   3100.04,   6322.07
200502,   4780.91,  11167.55,  29244.85,   2328.89,   2408.04,   5209.04,   1406.62,   2700.68,   3220.78,    883.66,   2070.40,   1905.83,   1778.46,   1220.03,   2193.60,   6485.75,   2618.00,   2693.68,   6160.76,   4167.00,   6457.37,   2068.93,   2227.99,   3831.32,   2771.20,   1107.05,   4264.19,   1773.86,   3059.95,   6231.76
200503,   4789.02,  11315.35,  30158.56,   2303.06,   2400.67,   5202.64,   1433.29,   2765.09,   3479.46,    884.80,   2157.31,   2133.04,   1922.10,   1259.99,   2218.24,   7016.75,   2896.74,   3070.23,   7369.46,   4245.85,   6203.39,   2042.17,   2256.10,   3909.89,   2840.32,   1140.55,   4291.95,   1793.97,   3063.41,   6161.35
200504,   4720.55,  11152.06,  29916.71,   2297.43,   2362.98,   5169.64,   1437.69,   2756.72,   3399.95,    827.39,   2089.52,   1932.82,   1880.51,   1232.59,   2067.10,   7177.24,   2711.08,   2960.80,   7167.60,   4259.08,   6244.81,   2019.30,   2205.12,   3879.08,   2787.61,   1125.10,   4305.76,   1849.59,   2962.94,   6252.48
200505,   4710.38,  11396.73,  29514.48,   2216.80,   2290.78,   5006.95,   1331.93,   2876.73,   3191.38,    857.75,   2058.16,   1743.85,   1779.16,   1130.80,   1902.05,   7112.53,   2442.51,   2779.08,   6782.62,   4339.49,   6152.56,   1945.13,   2123.81,   3570.05,   2645.30,   1111.59,   4057.69,   1738.98,   2950.78,   6231.72
200506,   4795.53,  12551.33,  30453.66,   2253.59,   2288.95,   5084.68,   1420.15,   2922.31,   3189.31,    913.17,   2189.33,   1743.45,   1873.47,   1205.83,   2050.40,   7460.30,   2471.78,   3063.82,   6937.48,   4398.17,   6293.46,   2054.43,   2355.94,   3575.46,   2770.72,   1166.90,   4320.97,   1879.85,   3059.29,   6412.37
200507,   3242.35,  18787.74,  30675.37,   2939.12,   2253.43,   4727.34,   1466.24,   2721.16,   3142.37,   3855.06,   2210.63,   1617.83,   1845.05,   1144.63,   1979.90,   6920.84,   2604.98,   2367.11,   6893.89,   4535.50,   5699.67,   2074.41,   2298.66,   2809.17,   2647.04,   1172.64,   4201.25,   1987.22,   3114.95,   6239.30
200508,   3328.88,  19098.93,  31774.88,   3152.02,   2361.58,   4869.66,   1535.95,   2840.03,   3286.49,   3966.14,   2417.80,   1830.44,   2050.31,   1234.06,   2165.81,   7090.08,   2700.98,   2863.15,   7208.46,   4661.92,   5650.08,   2182.12,   2465.44,   3003.42,   2899.79,   1249.12,   4422.78,   2076.21,   3175.29,   6221.19
200509,   3270.53,  19172.82,  33216.30,   3120.39,   2393.46,   4816.05,   1496.32,   2843.71,   3078.68,   3878.70,   2362.45,   1812.12,   2066.34,   1236.39,   2066.85,   7062.09,   2773.02,   3110.26,   7592.38,   4698.05,   5584.48,   2204.51,   2437.15,   2905.39,   2848.26,   1239.29,   4143.72,   2082.23,   3128.87,   6214.85
200510,   3366.78,  20788.37,  34408.29,   3207.43,   2308.65,   4875.31,   1472.97,   2812.29,   3053.65,   3681.96,   1920.82,   1865.39,   2066.95,   1267.01,   1968.06,   7168.92,   3161.62,   3403.42,   8175.93,   4893.81,   5535.89,   2223.33,   2481.73,   2955.49,   2963.98,   1238.56,   4096.19,   2072.88,   3162.86,   6293.86
200511,   3244.43,  20908.04,  34993.68,   3077.00,   2162.71,   4696.58,   1464.05,   2743.29,   3123.67,   3533.42,   1750.60,   1783.88,   1973.29,   1219.86,   1832.85,   6844.03,   2954.86,   3067.72,   7353.52,   4592.34,   5369.65,   2288.31,   2381.50,   2978.17,   3084.47,   1216.68,   4222.71,   2079.62,   3239.19,   6316.33
200512,   3277.77,  21139.47,  34077.77,   3231.77,   2212.36,   4837.28,   1578.17,   2793.86,   3220.70,   3712.74,   1864.43,   1998.30,   2140.93,   1296.08,   1805.81,   7138.75,   3152.50,   3085.08,   7525.20,   4564.01,   5537.36,   2420.45,   2562.90,   3012.70,   3309.30,   1291.96,   4414.22,   2207.44,   3388.05,   6776.02
