School ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link ,Network Manager,Collaborative Name,Adequate Yearly Progress Made? ,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,HEALTHY_SCHOOL_CERTIFIED,Safety Icon ,SAFETY_SCORE,Family Involvement Icon,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,AVERAGE_STUDENT_ATTENDANCE,Rate of Misconducts (per 100 students) ,Average Teacher Attendance,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade Average ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,COLLEGE_ENROLLMENT,General Services Route ,Freshman on Track Rate %,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,Ward,Police District,Location
609769,Ray Graham Training Center High School,HS,2347 S Wabash Ave ,Chicago,IL,60616,(773) 534-9257,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609769.pdf,South Side High School Network,SOUTH SIDE COLLABORATIVE,NDA,Standard,Not Applicable,Not Enough Data,No,Very Strong,90,Very Strong,82,Average,52,Weak,39,Strong,63,Average,52,Average,53,Strong,58,86.30%,3.7,94.30%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,18.8,10.3,NDA,137,40,NDA,1177161.058,1888615.131,41.84969736,-87.6252787,33,NEAR SOUTH SIDE,2,1,"(41.84969736, -87.6252787)"
609903,Richard Edwards Elementary School,ES,4815 S Karlov Ave ,Chicago,IL,60632,(773) 535-4875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609903.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,48,Average,48,Weak,38,Average,41,Average,49,Average,49,Average,49,Average,47,95.30%,10.3,96.80%,96.10%,73.3,42.8,46.5,26.3,52.2,62.5,32.7,27.6,44.1,50.8,11,28.4,17.6,11.4,-0.7,-0.1,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1503,44,NDA,1149882.354,1872308.474,41.80552325,-87.72581893,57,ARCHER HEIGHTS,14,8,"(41.80552325, -87.72581893)"
610291,Richard Henry Lee Elementary School,ES,6448 S Tripp Ave ,Chicago,IL,60629,(773) 535-2255,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610291.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,59,NDA,NDA,Average,46,Weak,35,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.00%,21.8,95.30%,96.10%,55.7,29.4,46.9,28.5,51.2,60.6,56.3,30.7,60.1,43.7,30.1,22.1,15.6,7.6,0,-0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,832,44,NDA,1149113.752,1861299.693,41.77532831,-87.72892174,65,WEST LAWN,13,8,"(41.77532831, -87.72892174)"
610239,Richard J Daley Elementary Academy,ES,5024 S Wolcott Ave ,Chicago,IL,60609,(773) 535-9091,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610239.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,29,Average,40,Weak,37,Average,46,Average,50,Average,42,Weak,46,Average,47,94.90%,44.2,96.00%,98.40%,50.8,26.4,36.5,13.3,52.6,63.9,43.4,25.5,70.4,55.6,16.7,5.6,14.4,5.3,1,0.5,Green,Yellow,13.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,797,42,NDA,1164498.218,1871257.706,41.80234381,-87.67224309,61,NEW CITY,16,9,"(41.80234381, -87.67224309)"
610102,Richard J Oglesby Elementary School,ES,7646 S Green St ,Chicago,IL,60620,(773) 535-3060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610102.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44,Average,40,Average,49,Average,49,Average,43,Weak,32,Weak,46,Weak,46,94.40%,25.4,96.90%,100.00%,NDA,NDA,26.9,18.8,46.4,48.2,32.5,30.7,58.1,56.7,14.3,22.9,5.1,7.5,0.7,0.3,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,402,45,NDA,1171926.914,1853950.536,41.75469091,-87.64550666,71,AUBURN GRESHAM,17,6,"(41.75469091, -87.64550666)"
609702,Richard T Crane Technical Preparatory High School,HS,2245 W Jackson Blvd ,Chicago,IL,60612,(773) 534-7550,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609702.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,43,NDA,NDA,Average,50,Average,48,NDA,NDA,NDA,NDA,Average,47,Weak,46,57.90%,19.9,93.90%,99.10%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12,11.9,13.2,13.6,1.6,14,0.8,3.7,48,32.6,478,38,40.9,1161290.138,1898611.918,41.87747384,-87.68324922,28,NEAR WEST SIDE,2,12,"(41.87747384, -87.68324922)"
610234,Richard Yates Elementary School,ES,1839 N Richmond St ,Chicago,IL,60647,(773) 534-4550,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610234.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,42,NDA,NDA,Strong,66,Strong,73,NDA,NDA,NDA,NDA,Average,51,Strong,55,93.70%,5.6,96.20%,98.60%,60.4,55.8,41.3,18,42.9,53.5,42.2,20.2,41.3,51.7,21.8,9.1,15.2,5.4,-0.2,-1,Yellow,Red,28.6,77.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,690,34,NDA,1156561.083,1912262.258,41.91502858,-87.70024324,22,LOGAN SQUARE,35,14,"(41.91502858, -87.70024324)"
609695,Roald Amundsen High School,HS,5110 N Damen Ave ,Chicago,IL,60625,(773) 534-2320,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609695.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,51,Average,44,Average,43,Average,42,Weak,27,Average,41,Weak,43,Weak,41,81.10%,8.7,95.90%,99.20%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,13.8,13.9,14.9,14.8,1,16.7,1.8,16,64.6,49.1,1532,31,72.2,1162034.157,1934187.196,41.97507922,-87.67952139,4,LINCOLN SQUARE,47,20,"(41.97507922, -87.67952139)"
610350,Robert A Black Magnet Elementary School,ES,9101 S Euclid Ave ,Chicago,IL,60619,(773) 535-6390,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610350.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,68,NDA,NDA,Strong,63,Average,58,NDA,NDA,NDA,NDA,Strong,55,Weak,46,96.00%,0.4,93.70%,100.00%,NDA,NDA,46.1,59.9,61.7,73.1,37.4,58.4,54,55.4,18.5,33.3,20.1,21,0,0,Yellow,Yellow,20.4,36.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,474,47,NDA,1190807.321,1844986.038,41.72965645,-87.57660534,48,CALUMET HEIGHTS,8,4,"(41.72965645, -87.57660534)"
609906,Robert Emmet Elementary School,ES,5500 W Madison St ,Chicago,IL,60644,(773) 534-6050,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609906.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,37,NDA,NDA,Strong,64,Strong,71,NDA,NDA,NDA,NDA,Average,51,Strong,54,89.80%,30.1,94.80%,100.00%,68.1,67.4,28.8,17,48,67.3,15.1,27.4,56.9,63.4,8.9,20,12.9,13.3,1,1.2,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,460,36,NDA,1139489.278,1899514.703,41.88037642,-87.76327497,25,AUSTIN,29,15,"(41.88037642, -87.76327497)"
609929,Robert Fulton Elementary School,ES,5300 S Hermitage Ave ,Chicago,IL,60609,(773) 535-9000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609929.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,46,Average,41,Strong,63,Strong,63,Average,53,Weak,39,Weak,45,Average,49,95.10%,10.1,96.80%,100.00%,40.7,NDA,17.9,10.3,41.2,40.9,50.4,7.9,70.8,49.6,10.6,6.4,9.6,1.1,0.9,-0.9,Green,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,466,43,NDA,1165540.244,1869516.208,41.79754288,-87.66847093,61,NEW CITY,16,9,"(41.79754288, -87.66847093)"
609979,Robert Healy Elementary School,ES,3010 S Parnell Ave ,Chicago,IL,60616,(773) 534-9190,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609979.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,63,NDA,NDA,Average,54,Weak,36,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96.60%,11.3,97.10%,99.10%,84,NDA,72.1,62.8,63.4,80,64.3,68.5,61.4,69.3,38.6,52.9,45.1,29.9,-0.3,0.6,Yellow,Green,18.9,80,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1384,40,NDA,1173077.292,1884891.36,41.83957045,-87.64037683,60,BRIDGEPORT,11,9,"(41.83957045, -87.64037683)"
610045,Robert H Lawrence Elementary School,ES,9928 S Crandon Ave ,Chicago,IL,60617,(773) 535-6320,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610045.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,19,Weak,29,Average,40,Average,51,Weak,35,Weak,30,NDA,NDA,NDA,NDA,90.70%,14,95.30%,100.00%,56.7,35.9,9,14.6,41.2,31,8,15.8,37.3,40.6,5.3,15.8,2.7,3.4,-1.4,-1.3,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,371,47,NDA,1193433.052,1839450.176,41.71440176,-87.56716721,51,SOUTH DEERING,7,4,"(41.71440176, -87.56716721)"
609956,Robert L Grimes Elementary School,ES,5450 W 64th Pl ,Chicago,IL,60638,(773) 535-2364,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609956.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,79,Strong,64,Average,56,Average,59,Strong,72,Strong,71,Average,53,Average,49,95.20%,5,95.60%,100.00%,58.8,39.4,37.4,39.7,50.7,50.3,45.5,57.3,51,58.7,17.4,32.6,22.1,18.8,-0.4,0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,486,44,NDA,1140971.91,1861303.67,41.77549238,-87.75876919,64,CLEARING,13,8,"(41.77549238, -87.75876919)"
610391,Robert Lindblom Math & Science Academy High School,HS,6130 S Wolcott Ave ,Chicago,IL,60636,(773) 535-9300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610391.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,66,NDA,NDA,Strong,75,Very Strong,85,NDA,NDA,NDA,NDA,Strong,55,Average,51,92.70%,2.1,95.90%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,49.1,70.2,61.7,37.6,-1.2,-0.8,Red,Yellow,61.1,78.2,18,18.5,19.1,19,1,22.2,3.1,29.1,68.9,85.9,916,43,83.3,1164703.614,1863861.294,41.7820428,-87.67169858,67,WEST ENGLEWOOD,15,7,"(41.7820428, -87.67169858)"
610252,Robert Nathaniel Dett Elementary School,ES,2306 W Maypole Ave ,Chicago,IL,60612,(773) 534-7160,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610252.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,48,NDA,NDA,Average,51,Strong,65,NDA,NDA,NDA,NDA,Average,51,Strong,57,94.40%,6.9,94.80%,100.00%,84.3,58.8,29.4,16.2,37.9,55.4,31.4,26.7,56.3,29.6,8,12,24.4,15.4,0.4,1,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,250,35,NDA,1160870.308,1900992.919,41.88401623,-87.68472465,28,NEAR WEST SIDE,2,13,"(41.88401623, -87.68472465)"
609759,Roberto Clemente Community Academy High School,HS,1147 N Western Ave ,Chicago,IL,60622,(773) 534-4000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609759.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,44,Weak,31,Weak,39,Weak,34,Weak,28,Weak,25,NDA,NDA,NDA,NDA,69.60%,20.6,94.20%,99.60%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.6,12.3,14,13.3,0.7,15.4,1.4,12.5,49.5,41.5,1016,35,58.9,1160235.206,1907768.877,41.90262318,-87.68686934,24,WEST TOWN,1,13,"(41.90262318, -87.68686934)"
610029,Rodolfo Lozano Bilingual & International Center Elementary School,ES,1501 N Greenview Ave ,Chicago,IL,60622,(773) 534-4750,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610029.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,55,NDA,NDA,Weak,39,Weak,37,NDA,NDA,NDA,NDA,Weak,45,Average,53,94.80%,0.9,96.20%,100.00%,70,38.7,31,29.5,44.7,54.3,38.9,34.7,55.6,50,15,20,9.3,11.3,-0.4,-0.2,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,319,35,NDA,1166155.136,1910106.654,41.90891372,-87.66505758,24,WEST TOWN,32,14,"(41.90891372, -87.66505758)"
609733,Roger C Sullivan High School,HS,6631 N Bosworth Ave ,Chicago,IL,60626,(773) 534-2000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609733.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,30,Average,44,Weak,34,Weak,34,Average,42,Weak,33,Weak,44,Weak,45,81.60%,14.7,95.80%,94.40%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.6,13.2,13.8,13.5,0.9,15.4,1.6,14.8,39.3,52.1,826,32,68.6,1164774.883,1944269.292,42.00268694,-87.66915533,1,ROGERS PARK,40,24,"(42.00268694, -87.66915533)"
610091,Ronald Brown Elementary Community Academy,ES,12607 S Union Ave ,Chicago,IL,60628,(773) 535-5385,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610091.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,31,Weak,26,Average,52,Weak,33,Average,48,Average,45,Average,52,Strong,55,93.80%,35.6,96.30%,98.10%,62.7,32,28,33.7,57.1,47.4,37.9,33,62.4,66.7,4,32,13.4,12.5,0.6,1.4,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,283,48,NDA,1173988.072,1821226.195,41.66484509,-87.63892027,53,WEST PULLMAN,9,5,"(41.66484509, -87.63892027)"
610282,Ronald E McNair Elementary School,ES,4820 W Walton St ,Chicago,IL,60651,(773) 534-8980,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610282.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31,Weak,30,Average,56,Average,59,Weak,32,Weak,20,Average,47,Average,53,90.70%,52.8,96.50%,100.00%,65.4,47.7,36.6,27,47,55.1,36.1,26.8,45.7,54.9,4.5,9.1,9.8,5.6,-1.2,-1.7,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,422,36,NDA,1143946.854,1905911.072,41.8978464,-87.74674645,25,AUSTIN,37,15,"(41.8978464, -87.74674645)"
609826,Rosario Castellanos Elementary School,ES,2524 S Central Park Ave ,Chicago,IL,60623,(773) 534-1620,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609826.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,36,Weak,24,Weak,34,Weak,20,Very Weak,17,Weak,31,Weak,46,Average,48,96.30%,24.3,96.90%,100.00%,NDA,NDA,34.8,18.8,49.8,58.5,33.3,17.2,61,48.5,7.5,15.1,8,6.2,-0.8,-0.6,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,525,37,NDA,1152737.279,1886876.128,41.84544296,-87.71496352,30,SOUTH LAWNDALE,22,10,"(41.84544296, -87.71496352)"
610056,Roswell B Mason Elementary School,ES,4217 W 18th St ,Chicago,IL,60623,(773) 534-1530,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610056.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,37,Average,47,Average,44,Average,58,Average,50,Weak,36,Average,51,Strong,54,92.40%,31,95.00%,94.50%,48.4,NDA,8.1,20.3,34.2,31.2,12.9,28.4,24.3,39.8,5.7,26.9,4.2,5.8,-2.1,-0.8,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,479,36,NDA,1148477.255,1891003.441,41.85685194,-87.73049117,29,NORTH LAWNDALE,24,10,"(41.85685194, -87.73049117)"
610027,Rudyard Kipling Elementary School,ES,9351 S Lowe Ave ,Chicago,IL,60620,(773) 535-3151,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610027.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,52,NDA,NDA,Average,42,Average,42,NDA,NDA,NDA,NDA,Average,53,Average,51,94.70%,23.4,96.00%,97.80%,76.2,52.5,49.7,44.4,64.5,58.2,51.6,46.3,57.1,50.3,13.7,31.4,20.9,21.2,-0.6,0.2,Red,Yellow,16,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,445,49,NDA,1173661.215,1842654.148,41.72365391,-87.63948475,73,WASHINGTON HEIGHTS,21,22,"(41.72365391, -87.63948475)"
610250,Rueben Salazar Elementary Bilingual Center,ES,160 W Wendell St ,Chicago,IL,60610,(773) 534-8310,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610250.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,64,NDA,NDA,Average,54,Average,53,NDA,NDA,NDA,NDA,Average,52,Average,47,95.10%,44.6,95.80%,100.00%,68.3,33.1,61.7,50.8,53.3,75.7,43.6,60.2,54.3,65.6,22.6,64.5,20.5,15.5,0.9,0.3,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,444,33,NDA,1174702.288,1907452.819,41.90144445,-87.63373912,8,NEAR NORTH SIDE,43,18,"(41.90144445, -87.63373912)"
609995,Rufus M Hitch Elementary School,ES,5625 N McVicker Ave ,Chicago,IL,60646,(773) 534-1189,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609995.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,Yes,Strong,64,Strong,77,Average,55,Average,58,Strong,65,Strong,70,Strong,55,Strong,54,95.10%,3.7,96.60%,98.60%,73.7,27.6,62.2,51.7,50,67.8,56.5,54.8,52,63.3,22.9,37.5,29.5,24.7,-0.1,0,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,542,30,NDA,1134940.195,1937129.571,41.98367756,-87.77908614,10,NORWOOD PARK,45,16,"(41.98367756, -87.77908614)"
609853,Salmon P Chase Elementary School,ES,2021 N Point St ,Chicago,IL,60647,(773) 534-4185,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609853.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,55,Weak,28,Average,59,Weak,39,Weak,25,Weak,27,NDA,NDA,NDA,NDA,95.40%,18.5,95.80%,98.60%,63,26.7,40.6,25,57.3,72.1,47.1,36.8,70.2,56.8,23.1,23.1,17.1,11,-0.6,0.1,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,504,35,NDA,1158104.87,1913362.162,41.91801539,-87.69454144,22,LOGAN SQUARE,1,14,"(41.91801539, -87.69454144)"
609943,Samuel Gompers Fine Arts Options Elementary School,ES,12302 S State St ,Chicago,IL,60628,(773) 535-5475,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609943.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,34,Average,42,Average,48,Average,52,Average,57,Average,59,Average,49,Average,47,93.60%,54.2,96.00%,100.00%,NDA,NDA,36.9,30.1,57.9,56.5,36.8,29.5,67.5,56.3,3.9,15.7,13.5,8.5,0.4,-0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,285,48,NDA,1178435.326,1823353.395,41.67058298,-87.62258098,53,WEST PULLMAN,9,5,"(41.67058298, -87.62258098)"
610155,Sauganash Elementary School,ES,6040 N Kilpatrick Ave ,Chicago,IL,60646,(773) 534-3470,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610155.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99,NDA,NDA,Strong,76,Strong,61,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96.30%,1.5,95.40%,92.90%,85.6,50.4,68.5,75.7,66.9,70.2,81.4,80.1,58.7,57.8,57.1,69.6,49.1,34.5,2.2,0.3,Green,Yellow,35.7,78.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,549,31,NDA,1143919.392,1939921.031,41.99117332,-87.74599137,12,FOREST GLEN,39,17,"(41.99117332, -87.74599137)"
609805,Scott Joplin Elementary School,ES,7931 S Honore St ,Chicago,IL,60620,(773) 535-3425,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609805.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,35,Weak,29,Average,44,Average,53,Average,45,Weak,34,Average,52,Average,50,95.00%,44.5,94.60%,97.70%,NDA,NDA,27.8,27.4,66.9,49.4,33.1,29.6,49.7,61.6,11.8,31.4,9.8,12.2,0.2,0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,538,43,NDA,1165441.875,1851949.948,41.74934082,-87.66932903,71,AUBURN GRESHAM,18,6,"(41.74934082, -87.66932903)"
609968,Sharon Christa McAuliffe Elementary School,ES,1841 N Springfield Ave ,Chicago,IL,60647,(773) 534-4400,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609968.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,Yes,NDA,,NDA,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Average,52,Strong,56,93.90%,14.2,95.70%,98.90%,64.7,25.1,34.4,24.4,39.5,56.1,27.5,21.6,37.5,44.7,NDA,NDA,10.4,11,-1,-0.9,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,862,34,NDA,1150124.467,1912135.002,41.91480732,-87.72389409,20,HERMOSA,30,25,"(41.91480732, -87.72389409)"
610157,Sidney Sawyer Elementary School,ES,5248 S Sawyer Ave ,Chicago,IL,60632,(773) 535-0440,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610157.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,57,Weak,30,Average,41,Weak,39,Weak,24,Weak,29,Average,49,Average,52,96.80%,7.4,96.40%,100.00%,67.8,NDA,37,34.9,58.5,65.8,36.8,44.2,57.5,54.1,19.1,27,18.7,12.7,-0.4,0.4,Red,Yellow,17.6,82.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1846,44,NDA,1155567.996,1869433.427,41.79752155,-87.70504311,63,GAGE PARK,14,8,"(41.79752155, -87.70504311)"
